2019-02-22 04:52:09.302  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/log/delTLog/{id}],methods=[DELETE],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.system.log.controller.TLogController.deleteById(long) throws java.lang.Exception
2019-02-22 04:52:09.302  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/log/getSysLogByPage],methods=[GET]}" onto public void com.tsingglobal.system.log.controller.TLogController.listSysLog(int,int,int) throws java.lang.Exception
2019-02-22 04:52:09.302  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/log/delTLogs],methods=[DELETE]}" onto public void com.tsingglobal.system.log.controller.TLogController.deleteByIds(java.lang.String,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.302  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/org/putOrg],methods=[POST]}" onto public void com.tsingglobal.system.org.controller.OrganizationController.updateOrganization(com.tsingglobal.system.org.domain.OrganizationModel,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.302  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/org/deleteOrgByCode],methods=[DELETE]}" onto public void com.tsingglobal.system.org.controller.OrganizationController.delOrganizationByCode(java.lang.String,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.302  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/org/getOrgForTree],methods=[GET]}" onto public void com.tsingglobal.system.org.controller.OrganizationController.listPermissionForTree(javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.302  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/org/getOrgByPage],methods=[GET]}" onto public void com.tsingglobal.system.org.controller.OrganizationController.listOrganization(int,int,int) throws java.lang.Exception
2019-02-22 04:52:09.302  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/org/deleteOrg/{id}],methods=[DELETE]}" onto public void com.tsingglobal.system.org.controller.OrganizationController.delOrganization(java.lang.Long,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.302  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/org/getNewOrg],methods=[GET]}" onto public void com.tsingglobal.system.org.controller.OrganizationController.addOrganization(java.lang.Long,int,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.302  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/org/putNewOrg],methods=[POST]}" onto public void com.tsingglobal.system.org.controller.OrganizationController.saveOrganization(com.tsingglobal.system.org.domain.OrganizationModel,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
